NAME,dummy,STREET ADDRESS,BLDG/FLOOR/UNIT,CITY,STATE,ZIPCODE,PHONE,address,lat,long,url
UCHEALTH CANCER CARE AND HEMATOLOGY CLINIC - GREELEY,,6767 W 29TH STREET,,GREELEY,CO,80634,(970) 347-5780,"6767 W 29TH STREET, GREELEY, CO, 80634",40.3909916,-104.7892288,"<a href=""https://maps.google.com/?q=40.3909916,-104.7892288"">6767 W 29TH STREET, GREELEY, CO, 80634</a>."
UCHEALTH CANCER CARE AND HEMATOLOGY CLINIC - HARMONY CAMPUS,,2121 E HARMONY ROAD, #170,FORT COLLINS,CO,80528,(970) 493-6337,"2121 E HARMONY ROAD,  #170, FORT COLLINS, CO, 80528",40.5218603,-105.0368197,"<a href=""https://maps.google.com/?q=40.5218603,-105.0368197"">2121 E HARMONY ROAD,  #170, FORT COLLINS, CO, 80528</a>."
UCHEALTH CANCER CARE AND HEMATOLOGY CLINIC - HOLYOKE,,1001 E JOHNSON ST,MELISSA MEMORIAL HOSPITAL,HOLYOKE,CO,80734,970-652-2780,"1001 E JOHNSON ST, MELISSA MEMORIAL HOSPITAL, HOLYOKE, CO, 80734",40.5792014,-102.2899977,"<a href=""https://maps.google.com/?q=40.5792014,-102.2899977"">1001 E JOHNSON ST, MELISSA MEMORIAL HOSPITAL, HOLYOKE, CO, 80734</a>."
UCHEALTH CANCER CARE AND HEMATOLOGY CLINIC - LOVELAND,,2500  ROCKY MOUNTAIN AVENUE, NORTH MEDICAL OFFICE BLDG,LOVELAND,CO,80538,(970) 237-7700,"2500  ROCKY MOUNTAIN AVENUE,  NORTH MEDICAL OFFICE BLDG, LOVELAND, CO, 80538",40.4156022,-104.9971202,"<a href=""https://maps.google.com/?q=40.4156022,-104.9971202"">2500  ROCKY MOUNTAIN AVENUE,  NORTH MEDICAL OFFICE BLDG, LOVELAND, CO, 80538</a>."
UCHEALTH CANCER CARE AND HEMATOLOGY CLINIC - MEMORIAL HOSPITAL CENTRAL,,525  BOB PETERS GROVE," MEMORIAL MEDICAL BLDG, #202",COLORADO SPRINGS,CO,80909,(719) 365-6568,"525  BOB PETERS GROVE,  MEMORIAL MEDICAL BLDG, #202, COLORADO SPRINGS, CO, 80909",38.8413157,-104.7997739,"<a href=""https://maps.google.com/?q=38.8413157,-104.7997739"">525  BOB PETERS GROVE,  MEMORIAL MEDICAL BLDG, #202, COLORADO SPRINGS, CO, 80909</a>."
UCHEALTH CANCER CARE AND HEMATOLOGY CLINIC - MEMORIAL HOSPITAL NORTH,,4050  BRIARGATE PARKWAY, #C1100,COLORADO SPRINGS,CO,80920,(719) 365-6568,"4050  BRIARGATE PARKWAY,  #C1100, COLORADO SPRINGS, CO, 80920",38.9670419,-104.7549197,"<a href=""https://maps.google.com/?q=38.9670419,-104.7549197"">4050  BRIARGATE PARKWAY,  #C1100, COLORADO SPRINGS, CO, 80920</a>."
UCHEALTH DIANE O’CONNOR THOMPSON BREAST CENTER - ANSCHUTZ MEDICAL CAMPUS,,1635  AURORA COURT,"ANSCHUTZ OUTPATIENT PAVILION, 3RD FLOOR",AURORA,CO,80045,(720) 848-1030,"1635  AURORA COURT, ANSCHUTZ OUTPATIENT PAVILION, 3RD FLOOR, AURORA, CO, 80045",39.7428873,-104.8394421,"<a href=""https://maps.google.com/?q=39.7428873,-104.8394421"">1635  AURORA COURT, ANSCHUTZ OUTPATIENT PAVILION, 3RD FLOOR, AURORA, CO, 80045</a>."
UCHEALTH IMAGING- CHERRY CREEK,,100 COOK ST,,DENVER,CO,80206,720.516.9420,"100 COOK ST, DENVER, CO, 80206",39.7181938,-104.9471446,"<a href=""https://maps.google.com/?q=39.7181938,-104.9471446"">100 COOK ST, DENVER, CO, 80206</a>."
UCHEALTH IMAGING- GRANDVIEW,,5815 N NEVADA AVE,SUITE 100,COLORADO SPRINGS,CO,80918,719.365.7480,"5815 N NEVADA AVE, SUITE 100, COLORADO SPRINGS, CO, 80918",38.9124095,-104.8156061,"<a href=""https://maps.google.com/?q=38.9124095,-104.8156061"">5815 N NEVADA AVE, SUITE 100, COLORADO SPRINGS, CO, 80918</a>."
UCHEALTH JAN BISHOP CANCER CENTER - STEAMBOAT SPRINGS,,1100  CENTRAL PARK DRIVE, #2000,STEAMBOAT SPRINGS,CO,80487,(970) 870-1047,"1100  CENTRAL PARK DRIVE,  #2000, STEAMBOAT SPRINGS, CO, 80487",40.4637369,-106.8141735,"<a href=""https://maps.google.com/?q=40.4637369,-106.8141735"">1100  CENTRAL PARK DRIVE,  #2000, STEAMBOAT SPRINGS, CO, 80487</a>."
UCHEALTH PALLIATIVE CARE - ANSCHUTZ CANCER PAVILION,,1665  AURORA COURT,ANSCHUTZ CANCER PAVILION,AURORA,CO,80045,(720) 848-0300,"1665  AURORA COURT, ANSCHUTZ CANCER PAVILION, AURORA, CO, 80045",39.7427323,-104.8391914,"<a href=""https://maps.google.com/?q=39.7427323,-104.8391914"">1665  AURORA COURT, ANSCHUTZ CANCER PAVILION, AURORA, CO, 80045</a>."
UCHEALTH PALLIATIVE CARE - ANSCHUTZ MEDICAL CAMPUS,,12605 E 16TH AVENUE,ANSCHUTZ INPATIENT PAVILION,AURORA,CO,80045,(720) 848-6799,"12605 E 16TH AVENUE, ANSCHUTZ INPATIENT PAVILION, AURORA, CO, 80045",39.7424094,-104.8413759,"<a href=""https://maps.google.com/?q=39.7424094,-104.8413759"">12605 E 16TH AVENUE, ANSCHUTZ INPATIENT PAVILION, AURORA, CO, 80045</a>."
UCHEALTH PALLIATIVE CARE - MEDICAL CENTER OF THE ROCKIES,,2500  ROCKY MOUNTAIN AVENUE,,LOVELAND,CO,80538,(970) 624-1900,"2500  ROCKY MOUNTAIN AVENUE, LOVELAND, CO, 80538",40.4156022,-104.9971202,"<a href=""https://maps.google.com/?q=40.4156022,-104.9971202"">2500  ROCKY MOUNTAIN AVENUE, LOVELAND, CO, 80538</a>."
UCHEALTH PALLIATIVE CARE - POUDRE VALLEY HOSPITAL,,1024 S LEMAY AVENUE,,FORT COLLINS,CO,80524,(970) 624-1900,"1024 S LEMAY AVENUE, FORT COLLINS, CO, 80524",40.5716484,-105.0566547,"<a href=""https://maps.google.com/?q=40.5716484,-105.0566547"">1024 S LEMAY AVENUE, FORT COLLINS, CO, 80524</a>."
UCHEALTH PHYSICAL THERAPY AND REHABILITATION CLINIC - ROCKRIMMON,,415 W ROCKRIMMON BOULEVARD, #300,COLORADO SPRINGS,CO,80919,(719) 365-6871,"415 W ROCKRIMMON BOULEVARD,  #300, COLORADO SPRINGS, CO, 80919",38.9283837,-104.8342154,"<a href=""https://maps.google.com/?q=38.9283837,-104.8342154"">415 W ROCKRIMMON BOULEVARD,  #300, COLORADO SPRINGS, CO, 80919</a>."
UCHEALTH PIKES PEAK REGIONAL HOSPITAL,,16420 W HWY 24, ,WOODLAND PARK,CO,80863,(719) 365-5572,"16420 W HWY 24,  , WOODLAND PARK, CO, 80863",38.9497929,-105.0249661,"<a href=""https://maps.google.com/?q=38.9497929,-105.0249661"">16420 W HWY 24,  , WOODLAND PARK, CO, 80863</a>."
UCHEALTH RADIOLOGY AT LONGMONT,,1925 W MOUNTAIN VIEW AVENUE,,LONGMONT,CO,80501,303.684.7888,"1925 W MOUNTAIN VIEW AVENUE, LONGMONT, CO, 80501",40.1805315,-105.125256,"<a href=""https://maps.google.com/?q=40.1805315,-105.125256"">1925 W MOUNTAIN VIEW AVENUE, LONGMONT, CO, 80501</a>."
UCHEALTH RADIOLOGY AT PIKES PEAK REGIONAL HOSPITAL,,16420 W. US HIGHWAY 24,,WOODLAND PARK,CO,80863,719.374.6097,"16420 W. US HIGHWAY 24, WOODLAND PARK, CO, 80863",38.9744726,-105.0741039,"<a href=""https://maps.google.com/?q=38.9744726,-105.0741039"">16420 W. US HIGHWAY 24, WOODLAND PARK, CO, 80863</a>."
UCHEALTH RADIOLOGY- ANSCHUTZ INPATIENT PAVILLION,,"12605 E 16TH AVE, ANSCHUTZ INPATIENT PAVILLION",BASEMENT LL,AURORA,CO,80045,720.848.1200,"12605 E 16TH AVE, ANSCHUTZ INPATIENT PAVILLION, BASEMENT LL, AURORA, CO, 80045",39.7424094,-104.8413759,"<a href=""https://maps.google.com/?q=39.7424094,-104.8413759"">12605 E 16TH AVE, ANSCHUTZ INPATIENT PAVILLION, BASEMENT LL, AURORA, CO, 80045</a>."
UCHEALTH RADIOLOGY- ANSCHUTZ OUTPATIENT PAVILLION,,"1635 AURORA CT, ANSCHUTZ OUTPATIENT PAVILLION",1ST FLOOR,AURORA,CO,80045,720.848.1130,"1635 AURORA CT, ANSCHUTZ OUTPATIENT PAVILLION, 1ST FLOOR, AURORA, CO, 80045",39.7428196,-104.8394398,"<a href=""https://maps.google.com/?q=39.7428196,-104.8394398"">1635 AURORA CT, ANSCHUTZ OUTPATIENT PAVILLION, 1ST FLOOR, AURORA, CO, 80045</a>."
UCHEALTH RADIOLOGY- BRIARGATE,,8890 N UNION BLVD ,"BRIARGATE MEDICAL CAMPUS, SUITE 100",COLORADO SPRINGS,CO,80920,719.365.5240,"8890 N UNION BLVD , BRIARGATE MEDICAL CAMPUS, SUITE 100, COLORADO SPRINGS, CO, 80920",38.9603198,-104.7657961,"<a href=""https://maps.google.com/?q=38.9603198,-104.7657961"">8890 N UNION BLVD , BRIARGATE MEDICAL CAMPUS, SUITE 100, COLORADO SPRINGS, CO, 80920</a>."
UCHEALTH RADIOLOGY- COLORADO CENTER,,2000 S. COLORADO BLVD. TOWER ONE,SUITE 1200,DENVER,CO,80222,720.848.8267,"2000 S. COLORADO BLVD. TOWER ONE, SUITE 1200, DENVER, CO, 80222",39.6809106,-104.9380929,"<a href=""https://maps.google.com/?q=39.6809106,-104.9380929"">2000 S. COLORADO BLVD. TOWER ONE, SUITE 1200, DENVER, CO, 80222</a>."
UCHEALTH RADIOLOGY- GREELEY HOSPITAL,,6767 W 29TH ST,,GREELEY,CO,80634,970.652.2130,"6767 W 29TH ST, GREELEY, CO, 80634",40.3909916,-104.7892288,"<a href=""https://maps.google.com/?q=40.3909916,-104.7892288"">6767 W 29TH ST, GREELEY, CO, 80634</a>."
UCHEALTH RADIOLOGY- HIGHLANDS RANCH HOSPITAL,,1500 PARK CENTRAL DR,,HIGHLANDS RANCH,CO,80129,720.516.1002,"1500 PARK CENTRAL DR, HIGHLANDS RANCH, CO, 80129",39.5520994,-105.0052456,"<a href=""https://maps.google.com/?q=39.5520994,-105.0052456"">1500 PARK CENTRAL DR, HIGHLANDS RANCH, CO, 80129</a>."
UCHEALTH RADIOLOGY- INVERNESS,,175 INVERNESS DR WEST,SUITE 150,ENGLEWOOD,CO,80112,720.516.1002,"175 INVERNESS DR WEST, SUITE 150, ENGLEWOOD, CO, 80112",39.5742662,-104.8728264,"<a href=""https://maps.google.com/?q=39.5742662,-104.8728264"">175 INVERNESS DR WEST, SUITE 150, ENGLEWOOD, CO, 80112</a>."
UCHEALTH RADIOLOGY- LAKE STREET,,151 W LAKE ST,,FORT COLLINS,CO,80523,970.237.8260,"151 W LAKE ST, FORT COLLINS, CO, 80523",40.5678328,-105.0777527,"<a href=""https://maps.google.com/?q=40.5678328,-105.0777527"">151 W LAKE ST, FORT COLLINS, CO, 80523</a>."
UCHEALTH RADIOLOGY- LONE TREE,,9548 PARK MEADOWS DR,,LONE TREE,CO,80124,720.848.1130,"9548 PARK MEADOWS DR, LONE TREE, CO, 80124",39.552925,-104.8783256,"<a href=""https://maps.google.com/?q=39.552925,-104.8783256"">9548 PARK MEADOWS DR, LONE TREE, CO, 80124</a>."
UCHEALTH RADIOLOGY- LONGMONT,,1925 W MOUNTAIN VIEW AVENUE,,LONGMONT,CO,80501,303.684.7888,"1925 W MOUNTAIN VIEW AVENUE, LONGMONT, CO, 80501",40.1805315,-105.125256,"<a href=""https://maps.google.com/?q=40.1805315,-105.125256"">1925 W MOUNTAIN VIEW AVENUE, LONGMONT, CO, 80501</a>."
UCHEALTH RADIOLOGY- LONGS PEAK HOSPITAL,,1750 E KEN PRATT BLVD,,LONGMONT,CO,80504,720.718.1150,"1750 E KEN PRATT BLVD, LONGMONT, CO, 80504",40.162172,-105.058116,"<a href=""https://maps.google.com/?q=40.162172,-105.058116"">1750 E KEN PRATT BLVD, LONGMONT, CO, 80504</a>."
UCHEALTH RADIOLOGY- LOVELAND,,2500 ROCKY MTN AVE,NORTH MEDICAL OFFICE BUILDING,LOVELAND,CO,80538,970.495.8666,"2500 ROCKY MTN AVE, NORTH MEDICAL OFFICE BUILDING, LOVELAND, CO, 80538",40.4156022,-104.9971202,"<a href=""https://maps.google.com/?q=40.4156022,-104.9971202"">2500 ROCKY MTN AVE, NORTH MEDICAL OFFICE BUILDING, LOVELAND, CO, 80538</a>."
UCHEALTH RADIOLOGY- MEMORIAL HOSPITAL CENTRAL,,1400 E BOULDER ST,,COLORADO SPRINGS,CO,80909,719.365.5240,"1400 E BOULDER ST, COLORADO SPRINGS, CO, 80909",38.8402722,-104.7979503,"<a href=""https://maps.google.com/?q=38.8402722,-104.7979503"">1400 E BOULDER ST, COLORADO SPRINGS, CO, 80909</a>."
UCHEALTH RADIOLOGY- MEMORIAL HOSPITAL NORTH,,4050 BRIARGATE PKWY,,COLORADO SPRINGS,CO,80920,719.365.5240,"4050 BRIARGATE PKWY, COLORADO SPRINGS, CO, 80920",38.9670419,-104.7549197,"<a href=""https://maps.google.com/?q=38.9670419,-104.7549197"">4050 BRIARGATE PKWY, COLORADO SPRINGS, CO, 80920</a>."
UCHEALTH RADIOLOGY- POUDRE VALLEY HOSPITAL,,1024 S LEMAY AVE,,FORT COLLINS,CO,80524,970.495.8600,"1024 S LEMAY AVE, FORT COLLINS, CO, 80524",40.5716484,-105.0566547,"<a href=""https://maps.google.com/?q=40.5716484,-105.0566547"">1024 S LEMAY AVE, FORT COLLINS, CO, 80524</a>."
UCHEALTH RADIOLOGY- PRINTERS PARK,,175 S. UNION BLVD,PRINTERS PARK MEDICAL PLAZA,COLORADO SPRINGS,CO,80910,719.365.5240,"175 S. UNION BLVD, PRINTERS PARK MEDICAL PLAZA, COLORADO SPRINGS, CO, 80910",38.8297004,-104.7936248,"<a href=""https://maps.google.com/?q=38.8297004,-104.7936248"">175 S. UNION BLVD, PRINTERS PARK MEDICAL PLAZA, COLORADO SPRINGS, CO, 80910</a>."
UCHEALTH RADIOLOGY- WINDSOR,,1455 MAIN ST,,WINDSOR,CO,80550,970.674.4910,"1455 MAIN ST, WINDSOR, CO, 80550",40.4790983,-104.9247406,"<a href=""https://maps.google.com/?q=40.4790983,-104.9247406"">1455 MAIN ST, WINDSOR, CO, 80550</a>."
UCHEALTH RADIOLOGY- WOODMEN,,4190 E WOODMEN RD,,COLORADO SPRINGS,CO,80920,719.364.8950,"4190 E WOODMEN RD, COLORADO SPRINGS, CO, 80920",38.9401783,-104.750043,"<a href=""https://maps.google.com/?q=38.9401783,-104.750043"">4190 E WOODMEN RD, COLORADO SPRINGS, CO, 80920</a>."
UCHEALTH RADIOLOGY- YAMPA VALLEY MEDICAL CENTER,,1024 CENTRAL PARK DR,,STEAMBOAT SPRINGS,CO,80487,970.879.1322,"1024 CENTRAL PARK DR, STEAMBOAT SPRINGS, CO, 80487",40.4633038,-106.8150731,"<a href=""https://maps.google.com/?q=40.4633038,-106.8150731"">1024 CENTRAL PARK DR, STEAMBOAT SPRINGS, CO, 80487</a>."
UCHEALTH THE WELLNESS PLACE - HARMONY CAMPUS,,2121 E HARMONY ROAD, #150,FORT COLLINS,CO,80528,(970) 237-7860,"2121 E HARMONY ROAD,  #150, FORT COLLINS, CO, 80528",40.5220199,-105.0367137,"<a href=""https://maps.google.com/?q=40.5220199,-105.0367137"">2121 E HARMONY ROAD,  #150, FORT COLLINS, CO, 80528</a>."
UCHEALTH TOMOTHERAPY CANCER CARE CLNIC - LONE TREE,,10463  PARK MEADOWS DRIVE, #111,LONE TREE,CO,80124,(720) 848-5400,"10463  PARK MEADOWS DRIVE,  #111, LONE TREE, CO, 80124",39.5389564,-104.8728129,"<a href=""https://maps.google.com/?q=39.5389564,-104.8728129"">10463  PARK MEADOWS DRIVE,  #111, LONE TREE, CO, 80124</a>."
UCHEALTH UROGYNECOLOGY CLINIC - LONGMONT,,1925 W MOUNTAIN VIEW AVENUE,,LONGMONT,CO,80501,(720) 718-8242,"1925 W MOUNTAIN VIEW AVENUE, LONGMONT, CO, 80501",40.1805315,-105.125256,"<a href=""https://maps.google.com/?q=40.1805315,-105.125256"">1925 W MOUNTAIN VIEW AVENUE, LONGMONT, CO, 80501</a>."
UNCOMPAHGRE COMBINED CLINICS,,1350 SOUTH ASPEN STREET,,NORWOOD,CO,81423,Medical: (970) 327-4233; Dental: (970) 327-0527,"1350 SOUTH ASPEN STREET, NORWOOD, CO, 81423",38.1293274,-108.2982279,"<a href=""https://maps.google.com/?q=38.1293274,-108.2982279"">1350 SOUTH ASPEN STREET, NORWOOD, CO, 81423</a>."
UROLOGY ASSOCIATES - ENGLEWOOD,,799 E HAMPDEN AVENUE, #430,ENGLEWOOD,CO,80113,(303) 733-8848,"799 E HAMPDEN AVENUE,  #430, ENGLEWOOD, CO, 80113",39.6533822,-104.9787023,"<a href=""https://maps.google.com/?q=39.6533822,-104.9787023"">799 E HAMPDEN AVENUE,  #430, ENGLEWOOD, CO, 80113</a>."
UROLOGY ASSOCIATES - LITTLETON,,7720 S BROADWAY , #330,LITTLETON,CO,80122,(303) 733-8848,"7720 S BROADWAY ,  #330, LITTLETON, CO, 80122",39.5772596,-104.9870169,"<a href=""https://maps.google.com/?q=39.5772596,-104.9870169"">7720 S BROADWAY ,  #330, LITTLETON, CO, 80122</a>."
UROLOGY ASSOCIATES - LONE TREE,,10450  PARK MEADOWS DRIVE,,LONE TREE,CO,80124,(303) 733-8848,"10450  PARK MEADOWS DRIVE, LONE TREE, CO, 80124",39.5376069,-104.873693,"<a href=""https://maps.google.com/?q=39.5376069,-104.873693"">10450  PARK MEADOWS DRIVE, LONE TREE, CO, 80124</a>."
UROLOGY CENTER OF COLORADO,,2777  MILE HIGH STADIUM CIRCLE,,DENVER,CO,80211,(303) 825-8822,"2777  MILE HIGH STADIUM CIRCLE, DENVER, CO, 80211",39.7485429,-105.0214975,"<a href=""https://maps.google.com/?q=39.7485429,-105.0214975"">2777  MILE HIGH STADIUM CIRCLE, DENVER, CO, 80211</a>."
UTE MOUNTAIN HEALTH CENTER,,232 RUSTLING WILLOW STREET,COMPLEX D,TOWAOC,CO,81334,(970) 565-4441,"232 RUSTLING WILLOW STREET, COMPLEX D, TOWAOC, CO, 81334",37.2025833,-108.7327349,"<a href=""https://maps.google.com/?q=37.2025833,-108.7327349"">232 RUSTLING WILLOW STREET, COMPLEX D, TOWAOC, CO, 81334</a>."
VALLEY MEDICAL CLINIC,,116 E NINTH STREET,,JULESBURG,CO,80737,(970) 474-3376,"116 E NINTH STREET, JULESBURG, CO, 80737",40.9936368,-102.2689639,"<a href=""https://maps.google.com/?q=40.9936368,-102.2689639"">116 E NINTH STREET, JULESBURG, CO, 80737</a>."
Valley View Hospital - Cancer Center,Local,"1906 Blake Avenue, Suite 302",,Glenwood Springs,CO,81601,970-384-7570,"1906 Blake Avenue, Suite 302, Glenwood Springs, CO, 81601",39.5324548,-107.3214663,"<a href=""https://maps.google.com/?q=39.5324548,-107.3214663"">1906 Blake Avenue, Suite 302, Glenwood Springs, CO, 81601</a>."
VALLEY-WIDE BUENA VISTA,,707 US HIGHWAY 24 NORTH,,BUENA VISTA,CO,81211,(719) 395-8610,"707 US HIGHWAY 24 NORTH, BUENA VISTA, CO, 81211",38.8473517,-106.1354434,"<a href=""https://maps.google.com/?q=38.8473517,-106.1354434"">707 US HIGHWAY 24 NORTH, BUENA VISTA, CO, 81211</a>."
VALLEY-WIDE CANON CITY,,121 N. 6TH STREET,,CANON CITY,CO,81212,(719) 275-2301,"121 N. 6TH STREET, CANON CITY, CO, 81212",38.4412435,-105.2397616,"<a href=""https://maps.google.com/?q=38.4412435,-105.2397616"">121 N. 6TH STREET, CANON CITY, CO, 81212</a>."
VALLEY-WIDE ORDWAY,,319 MAIN STREET,,ORDWAY,CO,81063,(719) 267-3503,"319 MAIN STREET, ORDWAY, CO, 81063",38.2184628,-103.7562973,"<a href=""https://maps.google.com/?q=38.2184628,-103.7562973"">319 MAIN STREET, ORDWAY, CO, 81063</a>."
VANGUARD SKIN SPECIALISTS,,109  LATIGO LANE STREET, #F,CANON CITY,CO,81212,(719) 543-1111,"109  LATIGO LANE STREET,  #F, CANON CITY, CO, 81212",38.4483038,-105.1836032,"<a href=""https://maps.google.com/?q=38.4483038,-105.1836032"">109  LATIGO LANE STREET,  #F, CANON CITY, CO, 81212</a>."
VANGUARD SKIN SPECIALISTS,,13492  BASS PRO DRIVE, #100,COLORADO SPRINGS,CO,80921,(719) 355-1585,"13492  BASS PRO DRIVE,  #100, COLORADO SPRINGS, CO, 80921",39.0276985,-104.8253631,"<a href=""https://maps.google.com/?q=39.0276985,-104.8253631"">13492  BASS PRO DRIVE,  #100, COLORADO SPRINGS, CO, 80921</a>."
VANGUARD SKIN SPECIALISTS,,2620  TENDERFOOT HILL STREET, #110,COLORADO SPRINGS,CO,80906,(719) 355-1585,"2620  TENDERFOOT HILL STREET,  #110, COLORADO SPRINGS, CO, 80906",38.7956515,-104.8131013,"<a href=""https://maps.google.com/?q=38.7956515,-104.8131013"">2620  TENDERFOOT HILL STREET,  #110, COLORADO SPRINGS, CO, 80906</a>."
VANGUARD SKIN SPECIALISTS,,41  HWY 67 ,,WOODLAND PARK,CO,80863,(719) 355-1585,"41  HWY 67 , WOODLAND PARK, CO, 80863",39.0019264,-105.0628341,"<a href=""https://maps.google.com/?q=39.0019264,-105.0628341"">41  HWY 67 , WOODLAND PARK, CO, 80863</a>."
VANGUARD SKIN SPECIALISTS,,5700 N ELIZABETH STREET,,PUEBLO,CO,81008,(719) 543-1111,"5700 N ELIZABETH STREET, PUEBLO, CO, 81008",38.3327082,-104.6195699,"<a href=""https://maps.google.com/?q=38.3327082,-104.6195699"">5700 N ELIZABETH STREET, PUEBLO, CO, 81008</a>."
VANGUARD SKIN SPECIALISTS,,9348  GRAND CORDERA PARKWAY, #160,COLORADO SPRINGS,CO,80924,(719) 355-1585,"9348  GRAND CORDERA PARKWAY,  #160, COLORADO SPRINGS, CO, 80924",38.9670908,-104.738672,"<a href=""https://maps.google.com/?q=38.9670908,-104.738672"">9348  GRAND CORDERA PARKWAY,  #160, COLORADO SPRINGS, CO, 80924</a>."
Vast Wellness Center Integrative Health Group,Local,"Vast Wellness Center, 2323 South Troy Street, Bldg 3, Suite 107",,Aurora,CO,80014,303-681-7905,"Vast Wellness Center, 2323 South Troy Street, Bldg 3, Suite 107, Aurora, CO, 80014",39.6742631,-104.8398144,"<a href=""https://maps.google.com/?q=39.6742631,-104.8398144"">Vast Wellness Center, 2323 South Troy Street, Bldg 3, Suite 107, Aurora, CO, 80014</a>."
VWHS MOBILE HEALTH UNIT,,106 BLANCA AVENUE,SUITE 300,ALAMOSA,CO,81101,(719) 589-3658,"106 BLANCA AVENUE, SUITE 300, ALAMOSA, CO, 81101",37.4723032,-105.8827164,"<a href=""https://maps.google.com/?q=37.4723032,-105.8827164"">106 BLANCA AVENUE, SUITE 300, ALAMOSA, CO, 81101</a>."
WALSENBURG OB CLINIC,,129 KANSAS AVENUE,,WALSENBURG,CO,81089,(719) 738-2718,"129 KANSAS AVENUE, WALSENBURG, CO, 81089",37.6276176,-104.7814147,"<a href=""https://maps.google.com/?q=37.6276176,-104.7814147"">129 KANSAS AVENUE, WALSENBURG, CO, 81089</a>."
WALSH MEDICAL CLINIC,,137 KANSAS STREET,,WALSH,CO,81090,(719) 324-5253,"137 KANSAS STREET, WALSH, CO, 81090",37.3846445,-102.2800313,"<a href=""https://maps.google.com/?q=37.3846445,-102.2800313"">137 KANSAS STREET, WALSH, CO, 81090</a>."
WARRIOR WELLNESS CENTER (SBHC),,550 WARRIOR WAY,,GRAND JUNCTION,CO,81504,(970) 434-4680 ,"550 WARRIOR WAY, GRAND JUNCTION, CO, 81504",39.086405,-108.471874,"<a href=""https://maps.google.com/?q=39.086405,-108.471874"">550 WARRIOR WAY, GRAND JUNCTION, CO, 81504</a>."
WELD COUNTY DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT ,,4209 WELD COUNTY RD 24 1/2 ,,LONGMONT ,CO,80504,(720) 652-4238,"4209 WELD COUNTY RD 24 1/2 , LONGMONT , CO, 80504",40.1673244,-104.9724752,"<a href=""https://maps.google.com/?q=40.1673244,-104.9724752"">4209 WELD COUNTY RD 24 1/2 , LONGMONT , CO, 80504</a>."
WELD COUNTY DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT FAMILY PLANNING PROGRAM ,,1555 N. 17TH AVE ,,GREELEY ,CO,80631,(970) 304-6420,"1555 N. 17TH AVE , GREELEY , CO, 80631",40.4512126,-104.7072535,"<a href=""https://maps.google.com/?q=40.4512126,-104.7072535"">1555 N. 17TH AVE , GREELEY , CO, 80631</a>."
WELD COUNTY PRENATAL CLINIC,,1555 NORTH 17TH AVENUE,,GREELEY,CO,80631,(970) 304-6425,"1555 NORTH 17TH AVENUE, GREELEY, CO, 80631",40.4512126,-104.7072535,"<a href=""https://maps.google.com/?q=40.4512126,-104.7072535"">1555 NORTH 17TH AVENUE, GREELEY, CO, 80631</a>."
WELLINGTON E. WEBB CENTER FOR PRIMARY CARE,,301 W. 6TH AVENUE,,DENVER,CO,80204,(303) 436-4949,"301 W. 6TH AVENUE, DENVER, CO, 80204",39.7264386,-104.9916714,"<a href=""https://maps.google.com/?q=39.7264386,-104.9916714"">301 W. 6TH AVENUE, DENVER, CO, 80204</a>."
WEST END HEALTH CENTER,,5050 WEST COLFAX,,DENVER,CO,80204,(303) 312-9750,"5050 WEST COLFAX, DENVER, CO, 80204",39.7403333,-105.039325,"<a href=""https://maps.google.com/?q=39.7403333,-105.039325"">5050 WEST COLFAX, DENVER, CO, 80204</a>."
WEST HIGH SCHOOL - SCHOOL-BASED HEALTH CENTER,,951 ELATI STREET,,DENVER,CO,80204,(720) 423-5456,"951 ELATI STREET, DENVER, CO, 80204",39.731327,-104.9955682,"<a href=""https://maps.google.com/?q=39.731327,-104.9955682"">951 ELATI STREET, DENVER, CO, 80204</a>."
Western States Cancer Research NCORP,Local,1325 S. Colorado Blvd. \nSuite B-400,,Denver,CO,80222,303-777-2663,"1325 S. Colorado Blvd. \nSuite B-400, Denver, CO, 80222",39.6924523,-104.941215,"<a href=""https://maps.google.com/?q=39.6924523,-104.941215"">1325 S. Colorado Blvd. \nSuite B-400, Denver, CO, 80222</a>."
WESTMINSTER CLINIC,,8510 N. BRYANT STREET,2ND FLOOR,WESTMINSTER,CO,80031,(303) 650-4460,"8510 N. BRYANT STREET, 2ND FLOOR, WESTMINSTER, CO, 80031",39.850754,-105.0191283,"<a href=""https://maps.google.com/?q=39.850754,-105.0191283"">8510 N. BRYANT STREET, 2ND FLOOR, WESTMINSTER, CO, 80031</a>."
WESTWOOD FAMILY HEALTH CENTER,,4320 WEST ALASKA PLACE,,DENVER,CO,80219,(303) 602-4660,"4320 WEST ALASKA PLACE, DENVER, CO, 80219",39.7083989,-105.0442803,"<a href=""https://maps.google.com/?q=39.7083989,-105.0442803"">4320 WEST ALASKA PLACE, DENVER, CO, 80219</a>."
WILEY CLINIC,,302 MAIN STREET,,WILEY,CO,81092,(719) 829-4286,"302 MAIN STREET, WILEY, CO, 81092",38.1537464,-102.7194752,"<a href=""https://maps.google.com/?q=38.1537464,-102.7194752"">302 MAIN STREET, WILEY, CO, 81092</a>."
